Date,AAPL,MSFT,AMZN,GOOG,META
2015-01-02,24.2374,40.1536,15.426,26.2405,78.45
2015-01-05,23.5555,39.7826,15.1095,25.6935,77.19
2015-01-06,23.5575,39.1972,14.7645,25.098,76.15
2015-01-07,23.8917,39.6975,14.921,25.055,76.15
2015-01-08,24.8079,40.8676,15.023,25.134,78.18
2015-01-09,24.8346,40.5217,14.8465,24.8085,77.74
2015-01-12,24.2175,40.0159,14.5705,24.6275,76.72
2015-01-13,24.4406,39.7969,14.737,24.809,76.45
2015-01-14,24.3463,39.464,14.6635,25.0435,76.28
2015-01-15,23.6814,39.0537,14.3475,25.0895,74.05
2015-01-16,23.4937,39.7073,14.537,25.404,75.18
2015-01-20,24.0979,39.8352,14.472,25.345,76.24
2015-01-21,24.2904,39.431,14.8625,25.902,76.74
2015-01-22,24.9179,40.4709,15.516,26.7195,77.65
2015-01-23,25.0484,40.513,15.6195,26.9975,77.83
2015-01-26,25.0722,40.3686,15.483,26.7605,77.5
2015-01-27,24.1931,36.6306,15.3375,25.9315,75.78
2015-01-28,25.5641,35.3687,15.1955,25.5,76.24
2015-01-29,26.3637,36.0729,15.589,25.533,78.0
2015-01-30,25.9767,34.6947,17.7265,26.726,75.91
2015-02-02,26.2968,35.4467,18.2235,26.424,74.99
2015-02-03,26.3018,35.7213,18.1775,26.462,75.4
2015-02-04,26.5003,35.9273,18.2375,26.138,75.63
2015-02-05,26.6945,36.4508,18.6945,26.379,75.61
2015-02-06,26.4628,36.4177,18.714,26.55,74.47
2015-02-09,26.6436,36.3747,18.528,26.3915,74.44
2015-02-10,27.1562,36.5788,18.6495,26.847,75.19
2015-02-11,27.7907,36.3913,18.757,26.7985,76.51
2015-02-12,28.1471,37.0016,18.8585,27.1465,76.23
2015-02-13,28.2818,37.6698,19.0915,27.4505,75.74
2015-02-17,28.4538,37.6855,18.7715,27.142,75.6
2015-02-18,28.6452,37.6433,18.6685,26.985,76.71
2015-02-19,28.5863,37.621,18.9495,27.1435,79.42
2015-02-20,28.8239,37.9228,19.183,26.9475,79.89
2015-02-23,29.6047,38.1778,19.007,26.5955,78.84
2015-02-24,29.4162,38.1279,18.9295,26.8045,78.45
2015-02-25,28.6617,38.0458,19.2685,27.1935,79.56
2015-02-26,29.0274,38.1015,19.24,27.774,80.41
2015-02-27,28.5883,37.9228,19.008,27.92,78.97
2015-03-02,28.7277,37.9471,19.2825,28.567,79.75
2015-03-03,28.7945,37.4286,19.2305,28.682,79.6
2015-03-04,28.6078,37.2362,19.136,28.6685,80.89
2015-03-05,28.1345,37.283,19.3915,28.7665,81.21
2015-03-06,28.1768,36.6316,19.0045,28.384,80.0
2015-03-09,28.2947,37.0573,18.928,28.4425,79.44
2015-03-10,27.7091,36.3473,18.4755,27.7505,77.55
2015-03-11,27.2044,36.3082,18.3185,27.559,77.57
2015-03-12,27.3527,35.6292,18.712,27.269,78.93
2015-03-13,27.5125,35.7848,18.529,27.366,78.05
2015-03-16,27.8073,35.9419,18.6675,27.7255,78.07
2015-03-17,28.2719,36.0542,18.596,27.542,79.36
2015-03-18,28.5903,36.7574,18.757,27.975,80.91
2015-03-19,28.3781,36.5622,18.662,27.8995,82.75
2015-03-20,28.0253,37.0828,18.9245,28.018,83.8
2015-03-23,28.3112,37.0573,18.7555,27.9405,84.43
2015-03-24,28.1963,37.0992,18.7045,28.5095,85.31
2015-03-25,27.4637,35.8559,18.548,27.939,82.92
2015-03-26,27.6501,35.6391,18.3675,27.7585,83.01
2015-03-27,27.4322,35.4301,18.528,27.417,83.3
2015-03-30,28.1245,35.4223,18.7295,27.6015,83.19
2015-03-31,27.6925,35.1575,18.605,27.4,82.215
2015-04-01,27.6531,35.2161,18.513,27.128,81.67
2015-04-02,27.8907,34.8421,18.6125,26.7765,81.56
2015-04-06,28.3406,35.9244,18.852,26.8385,82.44
2015-04-07,28.045,35.9166,18.7205,26.851,82.32
2015-04-08,27.9566,35.8208,19.06,27.0805,82.28
2015-04-09,28.1699,35.8745,19.177,27.039,82.17
2015-04-10,28.2848,36.0777,19.1325,27.0005,82.04
2015-04-13,28.2288,36.1129,19.118,26.9585,83.01
2015-04-14,28.1108,36.018,19.2555,26.5195,83.51
2015-04-15,28.2159,36.5475,19.1725,26.6265,82.71
2015-04-16,28.0825,36.4597,19.302,26.69,82.31
2015-04-17,27.7613,35.9928,18.778,26.2025,80.78
2015-04-20,28.4006,37.0992,19.4755,26.769,83.09
2015-04-21,28.2424,36.8708,19.559,26.6985,83.62
2015-04-22,28.6226,37.1787,19.49,26.968,84.63
2015-04-23,28.8652,37.4802,19.4995,27.35,82.41
2015-04-24,28.9997,41.3968,22.255,28.253,81.53
2015-04-27,29.5242,41.5357,21.928,27.7685,81.91
2015-04-28,29.0536,42.5084,21.4655,27.684,80.68
2015-04-29,28.6275,42.4286,21.4685,27.454,80.46
2015-04-30,27.8528,42.0631,21.089,26.867,78.77
2015-05-01,28.6982,42.0711,21.1435,26.895,78.99
2015-05-04,28.6423,41.7193,21.152,27.039,78.81
2015-05-05,28.004,41.1646,21.0595,26.54,77.56
2015-05-06,27.822,40.0249,20.955,26.211,78.1
2015-05-07,27.9982,40.3871,21.344,26.535,78.43
2015-05-08,28.5216,41.2934,21.6845,26.911,78.51
2015-05-11,28.2288,40.9642,21.6425,26.785,78.01
2015-05-12,28.1305,40.9448,21.551,26.452,77.46
2015-05-13,28.1639,41.186,21.3435,26.481,78.44
2015-05-14,28.8239,42.1333,21.614,26.92,81.37
2015-05-15,28.7826,41.7621,21.3,26.6925,80.42
2015-05-18,29.0911,41.5202,21.262,26.615,80.88
2015-05-19,29.0645,41.4146,21.0855,26.868,80.63
2015-05-20,29.0625,41.4146,21.193,26.9635,80.55
2015-05-21,29.3688,41.276,21.5815,27.1255,80.48
2015-05-22,29.6254,40.8257,21.3815,27.0055,80.54
2015-05-26,28.9752,40.5541,21.2735,26.616,79.33
2015-05-27,29.5123,41.4391,21.571,26.9895,80.55
2015-05-28,29.4475,41.3011,21.3285,26.989,80.14
2015-05-29,29.1107,40.7894,21.4615,26.6055,79.19
2015-06-01,29.1698,41.1118,21.546,26.6995,80.29
2015-06-02,29.0419,40.844,21.5495,26.959,80.44
2015-06-03,29.0743,40.7798,21.8295,27.0155,82.44
2015-06-04,28.921,40.3548,21.539,26.835,82.05
2015-06-05,28.7531,40.1626,21.3475,26.6665,82.14
2015-06-08,28.5608,39.8019,21.175,26.3415,80.67
2015-06-09,28.48,39.7356,21.274,26.3345,80.67
2015-06-10,28.8093,40.5717,21.5385,26.8345,82.16
2015-06-11,28.7375,40.423,21.6485,26.7305,81.83
2015-06-12,28.424,40.014,21.496,26.6165,81.53
2015-06-15,28.3663,39.5793,21.1835,26.36,80.71
2015-06-16,28.5206,39.8928,21.363,26.4075,81.06
2015-06-17,28.4538,40.014,21.3905,26.463,81.79
2015-06-18,28.5763,40.6665,21.9695,26.8365,82.9
2015-06-19,28.2917,40.1262,21.746,26.8345,82.51
2015-06-22,28.5206,40.2348,21.8145,26.9095,84.74
2015-06-23,28.3918,39.9591,22.2995,27.024,87.88
2015-06-24,28.6295,39.717,22.042,26.892,88.86
2015-06-25,28.4987,39.7356,22.005,26.7615,87.98
2015-06-26,28.3268,39.3919,21.905,26.5845,88.01
2015-06-29,27.8318,38.6221,21.493,26.076,85.8
2015-06-30,28.0303,38.4317,21.7045,26.0255,85.765
2015-07-01,28.2917,38.6798,21.8695,26.092,86.91
2015-07-02,28.2581,38.6475,21.8855,26.17,87.29
2015-07-06,28.1619,38.6377,21.802,26.143,87.55
2015-07-07,28.0923,38.5588,21.836,26.251,87.22
2015-07-08,27.393,38.5039,21.485,25.8415,85.65
2015-07-09,26.8381,38.751,21.7195,26.034,85.88
2015-07-10,27.5551,38.8322,22.1755,26.5065,87.95
2015-07-13,28.0844,39.6408,22.7785,27.3275,90.1
2015-07-14,28.0727,39.7103,23.2785,28.055,89.68
2015-07-15,28.3406,39.8304,23.0595,28.011,89.76
2015-07-16,28.718,40.6129,23.774,28.9925,90.85
2015-07-17,28.9752,40.5796,24.1505,33.6465,94.97
2015-07-20,29.5162,40.844,24.405,33.151,97.91
2015-07-21,29.2197,41.1519,24.4,33.115,98.39
2015-07-22,27.9882,39.6408,24.4135,33.105,97.04
2015-07-23,27.9742,40.135,24.109,32.214,95.44
2015-07-24,27.8238,39.9867,26.471,31.178,96.95
2015-07-27,27.4399,39.4738,26.5705,31.363,94.17
2015-07-28,27.5777,39.464,26.3015,31.4,95.29
2015-07-29,27.4932,40.2913,26.45,31.5965,96.99
2015-07-30,27.3498,40.8061,26.838,31.6295,95.21
2015-07-31,27.1072,40.6489,26.8075,31.2805,94.01
2015-08-03,26.4628,40.7444,26.7515,31.5605,94.14
2015-08-04,25.625,41.3796,26.595,31.4625,94.06
2015-08-05,25.7911,41.4146,26.8505,32.189,96.44
2015-08-06,25.8468,40.5796,26.473,32.134,95.12
2015-08-07,25.9354,40.6819,26.131,31.765,94.3
2015-08-10,26.8841,41.1968,26.2,31.6865,94.15
2015-08-11,25.4806,40.3969,26.373,33.039,93.62
2015-08-12,25.8717,40.6819,26.2955,32.978,94.19
2015-08-13,25.8488,40.6752,26.483,32.8225,93.43
2015-08-14,26.0318,40.9085,26.576,32.856,94.42
2015-08-17,26.3018,41.189,26.761,33.0435,93.93
2015-08-18,26.1565,41.4166,26.751,32.8065,95.17
2015-08-19,25.8206,40.8413,26.646,33.045,95.31
2015-08-20,25.2895,40.006,25.789,32.3415,90.56
2015-08-21,23.7483,37.7371,24.7235,30.624,86.06
2015-08-24,23.1532,36.5171,23.1685,29.4805,82.09
2015-08-25,23.2895,35.4575,23.3185,29.103,83.0
2015-08-26,24.6251,37.4206,25.0385,31.431,87.19
2015-08-27,25.3481,38.4658,25.9185,31.8805,89.73
2015-08-28,25.4316,38.4902,25.9005,31.519,91.01
2015-08-31,25.3135,38.1299,25.6445,30.9125,89.43
2015-09-01,24.1833,36.6414,24.827,29.8895,87.23
2015-09-02,25.2206,37.9921,25.5275,30.717,89.89
2015-09-03,24.7805,38.1121,25.236,30.3125,88.15
2015-09-04,24.528,37.3369,24.95,30.035,88.26
2015-09-08,25.2138,38.456,25.877,30.733,89.53
2015-09-09,24.7313,37.7371,25.8445,30.636,90.44
2015-09-10,25.2745,37.9276,26.112,31.0675,91.98
2015-09-11,25.6418,38.0948,26.472,31.2885,92.05
2015-09-14,25.8864,37.7088,26.069,31.162,92.31
2015-09-15,26.1071,38.5311,26.1185,31.757,92.9
2015-09-16,26.1339,38.8154,26.3695,31.799,93.45
2015-09-17,25.5789,38.7725,26.9435,32.145,94.34
2015-09-18,25.4708,38.0948,27.013,31.4625,94.4
2015-09-21,25.8647,38.6485,27.4195,31.772,95.55
2015-09-22,25.459,38.4658,26.92,31.1345,92.96
2015-09-23,25.6665,38.4385,26.8035,31.118,93.97
2015-09-24,25.8186,38.4747,26.6875,31.29,94.41
2015-09-25,25.7525,38.499,26.2125,30.5985,92.77
2015-09-28,25.2447,37.9276,25.203,29.7445,89.21
2015-09-29,24.4878,38.0615,24.8035,29.7485,86.67
2015-09-30,24.7658,38.7813,25.5945,30.421,89.9
2015-10-01,24.599,39.086,26.036,30.5645,90.95
2015-10-02,24.7824,39.9261,26.627,31.3455,92.07
2015-10-05,24.8708,40.8588,27.184,32.0735,94.01
2015-10-06,24.9916,40.9584,26.874,32.272,92.8
2015-10-07,24.8708,41.0034,27.097,32.118,92.4
2015-10-08,24.5792,41.5738,26.658,31.958,92.47
2015-10-09,25.1711,41.277,26.99,32.1805,93.24
2015-10-12,25.0554,41.18,27.5095,32.3335,94.26
2015-10-13,25.0937,41.0855,27.445,32.615,94.12
2015-10-14,24.7461,40.8986,27.2415,32.558,94.07
2015-10-15,25.1103,41.189,28.122,33.087,95.96
2015-10-16,24.9296,41.6265,28.538,33.11,97.54
2015-10-19,25.0819,41.7241,28.6575,33.305,98.47
2015-10-20,25.5474,41.8539,28.044,32.514,97.0
2015-10-21,25.5444,41.3538,27.7885,32.1305,97.11
2015-10-22,25.9304,42.0808,28.1955,32.5895,99.67
2015-10-23,26.7349,46.3238,29.9515,35.1,102.19
2015-10-26,25.8814,47.5319,30.4305,35.639,103.77
2015-10-27,25.7165,47.0405,30.5505,35.4245,103.7
2015-10-28,26.78,47.2975,30.855,35.6475,104.2
2015-10-29,27.058,46.7535,31.3275,35.846,104.88
2015-10-30,26.8301,46.1185,31.295,35.5405,101.97
2015-11-02,27.2044,46.6449,31.4175,36.0555,103.31
2015-11-03,27.5225,47.445,31.2655,36.108,102.58
2015-11-04,27.3881,47.6638,32.0475,36.4055,103.94
2015-11-05,27.2663,47.647,32.7825,36.5625,108.76
2015-11-06,27.2995,48.12,32.9685,36.688,107.1
2015-11-09,27.1818,47.4519,32.7745,36.2445,106.49
2015-11-10,26.3284,46.8823,32.984,36.416,107.91
2015-11-11,26.1819,47.0064,33.6625,36.77,109.01
2015-11-12,26.0926,46.7164,33.28,36.5615,108.02
2015-11-13,25.3253,46.2953,32.1175,35.85,103.95
2015-11-16,25.743,47.102,32.3905,36.448,104.04
2015-11-17,25.6368,46.7231,32.165,36.265,105.13
2015-11-18,26.4394,47.4987,33.177,37.0,107.77
2015-11-19,26.784,47.5799,33.0635,36.9205,106.26
2015-11-20,26.9038,47.7996,33.4225,37.83,107.32
2015-11-23,26.5434,47.7996,33.9495,37.799,106.95
2015-11-24,26.8056,47.8533,33.5575,37.414,105.74
2015-11-25,26.6111,47.357,33.767,37.4075,105.41
2015-11-27,26.5571,47.5709,33.663,37.513,105.45
2015-11-30,26.675,47.9401,33.24,37.13,104.24
2015-12-01,26.4462,48.7068,33.953,38.352,107.12
2015-12-02,26.2212,48.6979,33.8005,38.119,106.07
2015-12-03,25.9767,47.8094,33.3125,37.627,104.38
2015-12-04,26.84,49.3164,33.632,38.3405,106.18
2015-12-07,26.6701,49.2286,33.4915,38.1625,105.61
2015-12-08,26.6573,49.2108,33.8665,38.1185,106.49
2015-12-09,26.068,48.4967,33.2395,37.5805,104.6
2015-12-10,26.1947,48.7528,33.116,37.473,105.42
2015-12-11,25.5221,47.6833,32.0075,36.9435,102.12
2015-12-14,25.3581,48.6365,32.8955,37.3885,104.66
2015-12-15,24.913,48.6883,32.932,37.17,104.55
2015-12-16,25.1016,49.5119,33.7885,37.9045,106.79
2015-12-17,24.5692,49.1317,33.5325,37.4715,106.22
2015-12-18,23.9101,47.7459,33.207,36.9655,104.04
2015-12-21,24.1981,48.3641,33.2255,37.3885,104.77
2015-12-22,24.1785,48.823,33.1575,37.5,105.51
2015-12-23,24.4898,49.2384,33.185,37.5155,104.63
2015-12-24,24.362,49.1025,33.1395,37.42,105.02
2015-12-28,24.0802,49.3515,33.76,38.1255,105.93
2015-12-29,24.5144,49.8809,34.6985,38.83,107.26
2015-12-30,24.1961,49.6689,34.4535,38.55,106.22
2015-12-31,23.7365,48.9353,33.7945,37.944,104.66
2016-01-04,23.7569,48.3376,31.8495,37.092,102.22
2016-01-05,23.1581,48.5564,31.6895,37.129,102.73
2016-01-06,22.7053,47.6755,31.6325,37.181,102.97
2016-01-07,21.7466,46.0178,30.397,36.3195,97.92
2016-01-08,21.8606,46.1565,30.3525,35.7235,97.33
2016-01-11,22.2161,46.1305,30.887,35.8015,97.51
2016-01-12,22.5372,46.554,30.8945,36.3035,99.37
2016-01-13,21.9567,45.5509,29.0905,35.028,95.44
2016-01-14,22.44,46.8481,29.65,35.736,98.37
2016-01-15,21.8987,44.9789,28.509,34.7225,94.97
2016-01-19,21.7938,44.596,28.724,35.0895,95.26
2016-01-20,21.8231,44.7999,28.5885,34.9225,94.35
2016-01-21,21.7141,44.5266,28.751,35.3295,94.16
2016-01-22,22.8663,46.1205,29.819,36.2625,97.94
2016-01-25,22.4213,45.6792,29.8265,35.5835,97.01
2016-01-26,22.544,46.0178,30.0625,35.652,97.34
2016-01-27,21.0649,45.1809,29.1675,34.9995,94.45
2016-01-28,21.2122,45.9195,31.7675,36.548,109.11
2016-01-29,21.9449,48.5485,29.2805,37.1475,112.15
2016-02-01,21.7427,48.2548,28.7405,37.6,115.09
2016-02-02,21.3007,46.7507,27.605,38.2325,114.61
2016-02-03,21.7249,46.0081,26.5535,36.3475,112.69
2016-02-04,21.8967,45.8667,26.813,35.4005,110.49
2016-02-05,21.3115,44.2441,25.1065,34.1785,104.07
2016-02-08,21.5393,43.582,24.405,34.137,99.75
2016-02-09,21.5344,43.4678,24.1035,33.9055,99.54
2016-02-10,21.3693,43.8476,24.524,34.206,101.0
2016-02-11,21.2389,43.8301,25.191,34.1555,101.91
2016-02-12,21.3056,44.544,25.354,34.12,102.01
2016-02-16,21.9057,45.3898,26.055,34.55,101.61
2016-02-17,22.2445,46.5698,26.705,35.42,105.2
2016-02-18,21.8212,46.3659,26.25,34.8675,103.47
2016-02-19,21.7722,46.0385,26.745,35.0455,104.57
2016-02-22,21.9606,46.7759,27.975,35.323,107.16
2016-02-23,21.4658,45.4718,27.647,34.7925,105.46
2016-02-24,21.786,45.6283,27.702,34.978,106.88
2016-02-25,21.9343,46.2847,27.7575,35.2875,108.07
2016-02-26,21.9674,45.5756,27.7615,35.2535,107.92
2016-02-29,21.9176,45.2024,27.626,34.8885,106.93
2016-03-01,22.7887,46.7114,28.952,35.9405,109.82
2016-03-02,22.8387,47.0405,29.0105,35.9425,109.95
2016-03-03,23.0127,46.5063,28.8745,35.621,109.58
2016-03-04,23.3554,46.223,28.757,35.5445,108.39
2016-03-07,23.0943,45.3351,28.14,34.758,105.73
2016-03-08,22.9024,45.8861,28.013,34.6985,105.93
2016-03-09,22.9242,46.9438,27.9735,35.262,107.51
2016-03-10,22.9361,46.2396,27.9465,35.641,107.32
2016-03-11,23.1805,47.147,28.4805,36.341,109.41
2016-03-14,23.2396,47.2368,28.6685,36.5245,109.89
2016-03-15,23.7108,47.6099,28.851,36.4165,110.67
2016-03-16,24.0183,48.282,28.7135,36.8045,112.18
2016-03-17,23.9801,48.5584,27.972,36.889,111.02
2016-03-18,24.0085,47.5192,27.604,36.88,111.45
2016-03-21,24.0056,47.8504,27.699,37.1045,111.85
2016-03-22,24.1902,48.0358,28.024,37.0375,112.25
2016-03-23,24.0567,47.946,28.4815,36.903,112.54
2016-03-24,23.9535,48.1628,29.1475,36.765,113.05
2016-03-28,23.8463,47.565,28.9935,36.6765,113.69
2016-03-29,24.4141,48.6043,29.693,37.2385,116.14
2016-03-30,24.8375,48.9043,29.9345,37.5265,114.7
2016-03-31,24.7066,49.0645,29.682,37.2475,114.1
2016-04-01,24.9326,49.3682,29.925,37.4955,116.06
2016-04-04,25.188,49.2449,29.6595,37.2645,112.55
2016-04-05,24.8963,48.4716,29.307,36.89,112.22
2016-04-06,25.1526,48.9696,30.104,37.2845,113.71
2016-04-07,24.6037,48.3836,29.5715,37.014,113.64
2016-04-08,24.633,48.3485,29.73,36.9575,110.63
2016-04-11,24.7136,48.2458,29.7965,36.805,108.99
2016-04-12,25.0358,48.5505,30.1585,37.1545,110.61
2016-04-13,25.394,49.1737,30.741,37.586,110.51
2016-04-14,25.4069,49.1816,31.0375,37.66,110.84
2016-04-15,24.9063,49.4365,31.2945,37.95,109.64
2016-04-18,24.369,50.1593,31.7675,38.3305,110.45
2016-04-19,24.2355,50.0957,31.395,37.6965,112.29
2016-04-20,24.2874,49.3857,31.6495,37.6335,112.42
2016-04-21,24.0183,49.5548,31.55,37.957,113.44
2016-04-22,23.9565,46.0014,31.025,35.9385,110.56
2016-04-25,23.821,46.2933,31.31,36.1575,110.1
2016-04-26,23.655,45.6976,30.844,35.407,108.76
2016-04-27,22.1729,45.2552,30.3285,35.292,108.94
2016-04-28,21.4971,44.332,30.1,34.551,116.73
2016-04-29,21.2488,44.3147,32.9795,34.6505,117.58
2016-05-02,21.2251,44.9631,34.1925,34.9105,118.57
2016-05-03,21.5766,44.2247,33.566,34.618,117.43
2016-05-04,21.3505,44.3047,33.549,34.785,118.06
2016-05-05,21.2633,44.3693,32.9525,35.0705,117.81
2016-05-06,21.1475,44.7668,33.6975,35.556,119.48
2016-05-09,21.1635,44.4826,33.9875,35.645,119.24
2016-05-10,21.3056,45.3254,35.1535,36.159,120.5
2016-05-11,21.1003,45.3529,35.678,35.7645,119.53
2016-05-12,20.6024,45.761,35.8965,35.6655,120.28
2016-05-13,20.6425,45.38,35.496,35.5415,119.81
2016-05-16,21.4118,46.0483,35.533,35.8245,118.66
2016-05-17,21.3214,45.1887,34.7635,35.3145,117.35
2016-05-18,21.5669,45.4574,34.8725,35.3315,117.65
2016-05-19,21.4846,45.0187,34.926,35.016,116.81
2016-05-20,21.719,45.2835,35.14,35.487,117.35
2016-05-23,21.9922,44.758,34.8375,35.212,115.97
2016-05-24,22.328,46.1516,35.21,36.0045,117.69
2016-05-25,22.7151,46.644,35.4175,36.2635,117.89
2016-05-26,22.9004,46.4254,35.7455,36.206,119.47
2016-05-27,22.8871,46.7994,35.612,36.633,119.38
2016-05-31,22.7748,47.4166,36.1395,36.7775,118.84
2016-06-01,22.4566,47.2906,35.972,36.7075,118.78
2016-06-02,22.2889,46.9498,36.412,36.52,118.93
2016-06-03,22.333,46.3325,36.277,36.117,118.47
2016-06-06,22.4959,46.6344,36.3365,35.8275,118.79
2016-06-07,22.5853,46.6088,36.187,35.8325,117.76
2016-06-08,22.5647,46.554,36.332,36.414,118.39
2016-06-09,22.7268,46.1791,36.3825,36.429,118.56
2016-06-10,22.542,46.056,35.901,35.9695,116.62
2016-06-13,22.2003,44.8567,35.762,35.918,113.95
2016-06-14,22.2288,44.5763,35.965,35.9135,114.93
2016-06-15,22.1551,44.4541,35.713,35.946,114.6
2016-06-16,22.2485,45.0804,35.8755,35.5185,114.39
2016-06-17,21.7427,44.8467,35.3195,34.586,113.02
2016-06-20,21.6918,44.7931,35.7005,34.6855,113.37
2016-06-21,21.8734,45.7952,35.791,34.797,114.38
2016-06-22,21.7958,45.6264,35.53,34.884,113.91
2016-06-23,21.9166,46.4427,36.104,35.0935,115.08
2016-06-24,21.3007,44.5763,34.948,33.761,112.08
2016-06-27,20.9932,43.3272,34.568,33.413,108.97
2016-06-28,21.3452,44.2296,35.3975,34.002,112.7
2016-06-29,21.5314,45.214,35.773,34.2055,114.16
2016-06-30,21.8044,45.7769,35.781,34.605,114.28
2016-07-01,21.8685,45.7679,36.281,34.9605,114.19
2016-07-05,21.678,45.7769,36.405,34.7475,114.2
2016-07-06,21.7878,45.9671,36.8785,34.8885,116.7
2016-07-07,21.8801,45.9671,36.8285,34.768,115.85
2016-07-08,22.0501,46.7916,37.2905,35.2815,117.24
2016-07-11,22.119,47.0482,37.689,35.7545,117.87
2016-07-12,22.2191,47.6022,37.4105,36.032,117.93
2016-07-13,22.0933,47.8717,37.1315,35.849,116.78
2016-07-14,22.5274,48.076,37.06,36.0475,117.29
2016-07-15,22.5274,48.0418,36.7715,35.9855,116.86
2016-07-18,22.7679,48.2712,36.8035,36.689,119.37
2016-07-19,22.7778,47.4948,36.9975,36.848,120.61
2016-07-20,22.7975,50.0187,37.286,37.0595,121.92
2016-07-21,22.6775,49.9179,37.2215,36.9315,120.61
2016-07-22,22.5019,50.6096,37.243,37.137,121.0
2016-07-25,22.2003,50.7531,36.9805,36.9885,121.63
2016-07-26,22.0471,50.7787,36.7795,36.921,121.22
2016-07-27,23.4781,50.2676,36.8335,37.0885,123.34
2016-07-28,23.7973,50.2864,37.6305,37.2955,125.0
2016-07-29,23.7688,50.7073,37.9405,38.4395,123.94
2016-08-01,24.1862,50.6186,38.387,38.644,124.31
2016-08-02,23.8287,50.6186,38.029,38.553,123.06
2016-08-03,24.1274,50.9652,37.7275,38.659,122.51
2016-08-04,24.2775,51.3421,38.0385,38.5805,124.36
2016-08-05,24.6429,51.852,38.299,39.1005,125.15
2016-08-08,24.8512,51.9428,38.328,39.088,125.26
2016-08-09,24.9524,52.067,38.4155,39.213,125.06
2016-08-10,24.7688,51.9078,38.428,39.234,124.88
2016-08-11,24.7509,52.1558,38.562,39.2425,124.9
2016-08-12,24.8079,51.8335,38.628,39.161,124.88
2016-08-15,25.1016,51.9937,38.4245,39.122,123.9
2016-08-16,25.0819,51.7074,38.202,38.8565,123.3
2016-08-17,25.0416,51.8167,38.2315,38.9955,124.37
2016-08-18,25.0133,51.851,38.223,38.875,123.91
2016-08-19,25.0771,51.8695,37.8655,38.771,123.56
2016-08-22,24.8835,51.9155,37.974,38.6075,124.15
2016-08-23,24.9621,52.1118,38.1225,38.604,124.37
2016-08-24,24.7727,52.1664,37.8625,38.482,123.5
2016-08-25,24.6626,52.3647,37.961,38.4705,123.89
2016-08-26,24.5183,52.2465,38.45,38.477,124.96
2016-08-29,24.4967,52.3022,38.5645,38.6075,126.54
2016-08-30,24.3051,52.1118,38.379,38.4545,125.84
2016-08-31,24.3325,51.7248,38.458,38.356,126.12
2016-09-01,24.4768,51.8325,38.531,38.439,126.17
2016-09-02,24.7017,51.9155,38.622,38.573,126.51
2016-09-06,24.694,51.8608,39.443,39.004,129.73
2016-09-07,24.8492,51.9068,39.224,39.0175,131.05
2016-09-08,24.1961,51.6976,39.203,38.766,130.26
2016-09-09,23.6481,50.6017,38.0925,37.983,127.1
2016-09-12,24.1803,51.3567,38.5745,38.451,128.69
2016-09-13,24.7559,50.8869,38.0505,37.9845,127.22
2016-09-14,25.6319,50.6436,38.0545,38.1245,127.79
2016-09-15,26.4953,51.4818,38.4845,38.605,128.34
2016-09-16,26.3539,51.5355,38.926,38.444,129.07
2016-09-19,26.0435,51.2484,38.755,38.285,128.65
2016-09-20,26.0415,51.1378,39.011,38.5705,128.64
2016-09-21,26.0357,51.9937,39.487,38.811,129.93
2016-09-22,26.2791,52.0484,40.235,39.3605,130.08
2016-09-23,25.8449,51.6976,40.2905,39.345,127.96
2016-09-26,25.8814,51.221,39.958,38.71,127.32
2016-09-27,25.9304,52.1664,40.8055,39.1505,128.71
2016-09-28,26.1319,52.2388,41.436,39.078,129.22
2016-09-29,25.7265,51.6693,41.4525,38.7505,128.09
2016-09-30,25.9208,51.851,41.8655,38.8645,128.27
2016-10-03,25.804,51.6878,41.837,38.628,128.77
2016-10-04,25.9079,51.5276,41.7015,38.8215,128.19
2016-10-05,25.9208,51.8871,42.218,38.8235,128.47
2016-10-06,26.12,51.975,42.083,38.843,128.74
2016-10-07,26.1594,52.0307,41.9715,38.754,128.99
2016-10-10,26.6111,52.2465,42.0855,39.297,130.24
2016-10-11,26.6701,51.4818,41.55,39.1535,128.86
2016-10-12,26.9108,51.4115,41.7045,39.307,129.05
2016-10-13,26.8252,51.2385,41.473,38.9095,127.82
2016-10-14,26.9757,51.6878,41.148,38.9265,127.88
2016-10-17,26.9579,51.5103,40.6475,38.998,127.54
2016-10-18,26.9381,51.9068,40.8825,39.763,128.55
2016-10-19,26.8596,51.7896,40.8845,40.078,130.11
2016-10-20,26.845,51.5355,40.516,39.8485,130.0
2016-10-21,26.7378,53.7048,40.9495,39.969,132.07
2016-10-24,26.9794,54.9112,41.9045,40.6555,133.28
2016-10-25,27.1118,54.9013,41.759,40.3835,132.29
2016-10-26,26.5003,54.5791,41.1295,39.9535,131.04
2016-10-27,26.2527,54.0995,40.918,39.7675,129.69
2016-10-28,26.0778,53.8963,38.816,39.7685,131.29
2016-10-31,26.0337,53.9422,39.491,39.227,130.99
2016-11-01,25.567,53.8298,39.2705,39.1805,129.5
2016-11-02,25.5899,53.5015,38.278,38.435,127.17
2016-11-03,25.3135,53.3004,38.3515,38.1065,120.0
2016-11-04,25.0839,52.8502,37.7525,38.101,120.75
2016-11-07,25.4466,54.3924,39.2468,39.126,122.15
2016-11-08,25.5997,54.4364,39.3875,39.5255,124.22
2016-11-09,25.5574,54.1629,38.594,39.2655,123.18
